id;name;pronouns;area;area Label;power Level;color 1;color 2;color Animated?;signup Date;has donated;donated;coin;supporter End Date;boost End Date;is a Game Moderator;is Translator;is Supporter;is Boosted;runs ILs;runs FGs;runs;categories ILs;categories FGs;categories;games ILs;games FGs;games;platforms ILs;platforms FGs;platforms;wrs ILs;wrs FGs;wrs;podiums ILs;podiums FGs;podiums;obsoletes ILs;obsoletes FGs;obsoletes;Games with at least 1 wrs;categoriesMisc;levels
jprdo728;yk228yk;;None;None;1;green;green;0;1600882364;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r7vn7dj;MusamiSama;;None;None;1;orange;orange;0;1616290083;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8l0er928;Meltonic;He/Him;None;None;1;green;mint;0;1602441540;False;0;2;0;0;False;False;False;False;0;3;3;0;2;2;0;2;2;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0
j0n5wl38;Batmom;;None;None;1;coral;coral;0;1600992050;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j5v71mn8;benjaminroy888777;;None;None;1;red;yellow;0;1623082962;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
v8143338;Ptikrazy;;None;None;1;mint;mint;0;1447331511;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j5v7wpq8;R_Lin;;None;None;1;orange;orange;0;1623029202;False;0;0;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
8ek9meo8;ebfritz;;None;None;1;silver;None;0;1648173542;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r7mokdj;Pex69420lol;;None;None;1;blue;blue;0;1611414013;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
j0v73v3x;pauunkytank;He/Him;None;None;1;white;white;0;1642458585;False;0;0;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1
81q0z23j;Penguinbuttsniff;;None;None;1;azure;green;0;1628222471;False;0;0;0;0;False;False;False;False;2;0;2;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
18qn5zw8;Thrilloby;;None;None;1;purple;purple;0;1510367493;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18qe7rd8;hogas123;;None;None;1;red;red;0;1570896701;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
48g52nyj;Killer_Queen;;None;None;1;pink;pink;0;1474166142;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xkm5n32j;ebyoast;He/Him;None;None;1;purple;pink;0;1641168552;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x35lw7ej;bas414;;None;None;1;green;green;0;1597182561;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8lpkdd2j;beautysalonbrisbane;;None;None;1;purple;purple;0;1631598443;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86npv6qx;poggermouse;;None;None;1;mint;mint;0;1611516048;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xk427qmj;youngporkchop;He/Him;None;None;1;red;orange;0;1614395618;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48g0vm7x;Kitsune_Cavalry;;None;None;1;yellow;silver;0;1490550792;True;5;2;0;0;False;False;False;False;0;34;34;0;6;6;0;3;3;0;2;2;0;0;0;0;1;1;0;28;28;0;0;0
y8d6m5x6;TriXeR;;None;None;1;lavender;None;0;1436103794;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68womvvj;YourBoyMatsu;;None;None;1;mint;mint;0;1558186121;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j26vnopx;RyanThe_Pro997;;None;None;1;fuchsia;fuchsia;0;1623878346;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j42e17vx;PeterK1983;He/Him;None;None;1;orange;orange;0;1613842164;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j92wek78;PappyRuss;;None;None;1;red;red;0;1606976656;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xyryyyyj;Papanapi;He/Him;None;None;1;azure;lavender;0;1612302280;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8vop415x;RobsOREY_YT;He/Him;None;None;1;purple;azure;0;1635162916;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8eny2268;X1builder;He/Him;None;None;1;blue;green;0;1615647723;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j4vrromj;w88thhw88club71;He/Him;None;None;1;green;None;0;1647564284;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81q07r3j;HashimGaming;He/Him;None;None;1;azure;azure;0;1628258080;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x72vyqy8;kacparello;He/Him;None;None;1;azure;pink;0;1620738752;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x7qzpor8;Bebravee;;None;None;1;green;green;0;1590320710;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x3qog9qj;xDailix;He/Him;None;None;1;orange;orange;0;1621113927;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kj97qpwx;mateusz1102;;None;None;1;orange;orange;0;1521369178;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8e95gr7j;jablonski37446;;None;None;1;fuchsia;fuchsia;0;1592509489;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8w1l2olx;frieber;;None;None;1;blue;blue;0;1625343129;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jnzv5o1j;Tr0picBoomer;;None;None;1;yellow;yellow;0;1616178991;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j03qolwj;xMETATRONx;;None;None;1;mint;mint;0;1607511953;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j03e7m3j;blueghost_;;None;None;1;coral;orange;0;1611986140;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r3rpgg8;Vitin947574;;None;None;1;white;None;0;1654112320;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qjo7q73x;80srab8;;None;None;1;fuchsia;fuchsia;0;1530346274;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zxzdoonj;BennettSm1th;;None;None;1;orange;orange;0;1545462150;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86ndl4wx;R3DR1CHS;;None;None;1;fuchsia;fuchsia;0;1615046083;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86v2v6wj;Zephyrus69;;None;None;1;blue;azure;0;1604978679;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j921drn8;Tsuki511ROK;;None;None;1;mint;mint;0;1575906243;False;0;0;0;0;False;False;False;False;7;0;7;2;0;2;2;0;2;1;0;1;0;0;0;0;0;0;3;0;3;0;0;4
xyl4mynj;Hteett;;None;None;1;green;mint;0;1645532020;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xk4rmlkj;Ni_Ma_Lipy;He/Him;None;None;1;green;azure;0;1621401616;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
v819zd5x;GateKeeper;;None;None;1;red;red;0;1513167318;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
v81667qx;Vipix;;None;None;1;pink;pink;0;1458377886;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x7m3ok6x;w88krs4;;None;None;1;fuchsia;None;0;1644758528;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jop6kllx;Quickhatch10;He/Him;None;None;1;orange;orange;0;1622364031;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8vkvv2ej;KostaB;He/Him;None;None;1;green;blue;0;1621176302;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jo3d1p0j;mememe;;None;None;1;purple;purple;0;1601047020;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8qr39poj;TheDoofus15;;None;None;1;red;red;0;1609631828;False;0;0;0;0;False;False;False;False;0;2;2;0;2;2;0;2;2;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0
xk4gowmj;JohnCleesemogg;He/Him;None;None;1;mint;white;0;1612725907;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j26v557x;ToprakAfk;He/Him;None;None;1;red;orange;0;1623501058;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jp4m6z0j;Firehead79;;None;None;1;red;green;0;1609318906;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8qoold0j;marsevilspirit;;None;None;1;lavender;None;0;1651836629;False;0;0;0;0;False;False;False;False;5;0;5;1;0;1;1;0;1;1;0;1;0;0;0;2;0;2;1;0;1;0;0;4
j2w4egnj;TeoTorrem;He/Him;None;None;1;mint;azure;0;1620799439;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j03o634j;KyLeronix;He/Him, They/Them;None;None;1;fuchsia;azure;0;1614018463;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r7qp5dj;Fabrio;He/Him;None;None;1;green;blue;0;1614574077;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jpmyr94j;tipperr;He/Him;None;None;1;blue;blue;0;1628458308;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86n90pqx;Thanatos3000;He/Him;None;None;1;lavender;silver;0;1620114844;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jpm91myj;kokosowyy;;None;None;1;white;white;0;1631796580;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81k9pk3j;X1mis;;None;None;1;green;None;0;1654329137;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dx3n16qj;JoseTheRaven;;None;None;1;fuchsia;fuchsia;0;1545007447;False;0;0;0;0;False;False;False;False;0;2;2;0;1;1;0;1;1;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0
v8lnwmlx;TrippedOver;;None;None;1;red;red;0;1521084960;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zxzw2prx;TheSadChampion;;None;None;1;white;white;0;1560464454;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8ekekl68;SaaSZone;;None;None;1;blue;white;0;1652749086;False;0;2;0;0;False;False;False;False;0;20;20;0;3;3;0;1;1;0;1;1;0;2;2;0;3;3;0;12;12;1;0;0
8vo3zlnx;javcensoredjavsun;;None;None;1;yellow;yellow;0;1638242801;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8ekeddd8;Jacob_Tm;He/Him;None;None;1;green;azure;0;1652995396;False;0;2;0;0;False;False;False;False;0;2;2;0;2;2;0;2;2;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0
jnz93m2j;xoruel;He/Him;None;None;1;blue;blue;0;1609253006;False;0;0;0;0;False;False;False;False;4;0;4;2;0;2;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;3
8gm69kp8;5hudiha;;None;None;1;mint;None;0;1646843711;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x7ml5rrx;BIGBIGbr;He/Him;None;None;1;red;azure;0;1642137308;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8gr2v9px;frogyboiii;He/Him;None;None;1;green;green;0;1611251033;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18vr5wex;kieran2735;;None;None;1;red;red;0;1498392670;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8d30engx;TheRealDogee;He/Him;None;None;1;red;mint;0;1610481052;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8grp3prx;FourWords;He/Him;None;None;1;mint;azure;0;1621886369;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8e6ey52j;JustJaxx;He/Him;None;None;1;red;fuchsia;0;1628854777;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48geen1j;BlueRanger;;None;None;1;white;white;0;1438327707;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qjnn3ddj;hds;;None;None;1;mint;mint;0;1551978348;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j2yev1l8;jarikanari51;;None;None;1;orange;orange;0;1593355341;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jn3o6ndx;MCOrange;He/Him;None;None;1;blue;azure;0;1606536297;False;0;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j0gvz7mx;KeroKero;He/Him;None;None;1;purple;azure;0;1650491905;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0jmezonx;wenttopoughkeepsie;;None;None;1;purple;purple;0;1548262409;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8w10nklx;hugie123;He/Him;None;None;1;green;mint;0;1628382507;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j9rz6qvj;bongdatv;He/Him;None;None;0;red;azure;0;1632040967;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xzl71z98;e0_L;;None;None;1;silver;silver;0;1625064563;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8ge59rpj;JinMin;;None;None;1;azure;azure;0;1582064390;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jn3o101x;Bronx_;;None;None;1;green;azure;0;1606561436;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kjp4g4jq;Talon2461;;None;None;1;blue;blue;0;1414961541;False;0;0;0;0;True;False;False;False;20;66;86;5;27;32;3;14;17;3;8;11;4;1;5;8;3;11;0;39;39;2;2;19
j42nyemx;Kredbic;;None;None;1;pink;silver;0;1616848838;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
xyrlngwj;Neorunnerwastaken;;None;None;1;mint;mint;0;1609222264;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pj0p434x;ecaxy;;None;None;1;fuchsia;fuchsia;0;1558229747;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8dwm3qgj;gamergaminggamertime;;None;None;1;azure;azure;0;1600783939;False;0;0;0;0;False;False;False;False;1;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
j0vlrq9x;XCkittylovecake21;They/Them;None;None;1;red;lightpink;0;1631657004;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
v81ey95j;musicmonkey02;;None;None;1;blue;blue;0;1516031679;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
68w03m3j;Ninjavu27;;None;None;1;lavender;lavender;0;1488344986;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x3qmlvej;Warmest-soup;;None;None;1;blue;lightpink;0;1609508667;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kj99mwwj;MrJamdog;;None;None;1;purple;purple;0;1536391655;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8dw3yogj;falkenste1n;;None;None;1;green;yellow;0;1580243283;True;5;2;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j2ylo068;RidikV1;;None;None;1;yellow;yellow;0;1599912101;False;0;0;0;0;False;False;False;False;2;0;2;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1
jo39mo7j;terryakichicken;;None;None;1;red;red;0;1600299817;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
81qegpqj;fevw88thpro57;;None;None;1;orange;orange;0;1632828327;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wkn70z8;makak187711;;None;None;1;lavender;lavender;0;1606519251;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
y8d3wwox;toplis;;None;None;1;pink;None;0;1456898756;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x35zkrkj;Ferretking;;None;None;1;white;white;0;1602640314;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x7m40rrx;Famoso_Mordex;She/Her;None;None;1;red;green;0;1639337754;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
x3qmkv6j;Martinike;They/Them;None;None;1;purple;purple;0;1609618482;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86v5d4qj;QuaZi;;None;None;1;purple;purple;0;1603832100;False;0;0;0;0;False;False;False;False;4;0;4;4;0;4;2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2
86vq6zqj;yoimlike13;He/Him;None;None;1;silver;white;0;1606438792;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48g913yx;kuki;;None;None;1;mint;mint;0;1512468526;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
xz19lnrj;jdmsjmsrscgm;;None;None;1;fuchsia;None;0;1647657214;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68wgm2lx;Gerb;;None;None;1;fuchsia;fuchsia;0;1505594130;False;0;0;0;0;False;False;False;False;6;6;12;2;3;5;2;3;5;2;3;5;0;0;0;4;1;5;2;2;4;0;1;4
xz74em4j;GamerFryer;He/Him;None;None;1;fuchsia;fuchsia;0;1615681183;False;0;0;0;0;False;False;False;False;0;3;3;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;2;2;1;0;0
j2692ppx;heritageprinting;;None;None;1;azure;azure;0;1639126825;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18v3og5x;WarVDine;;None;None;1;lavender;lavender;0;1538414448;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
j231mr7x;Nhatz;;None;None;1;mint;None;0;1654040548;False;0;0;0;0;False;False;False;False;0;3;3;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;2;2;0;0;0
pj0ovzmj;GermanProGaming1;;None;None;1;yellow;yellow;0;1518207013;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jn35dg2x;wehb;;None;None;1;red;red;0;1592860798;False;0;0;0;0;False;False;False;False;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
zxzkv19x;MrValvalto;;None;None;1;orange;orange;0;1540863421;False;0;0;0;0;False;False;False;False;0;2;2;0;2;2;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
kj946kwx;famicom_;;None;None;1;lavender;lavender;0;1528240593;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r7pqo6j;kubixard;;None;None;1;green;red;0;1608330574;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j4ry1kl8;MaaxMorrison;;None;None;1;white;white;0;1603404092;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jpmo3ekj;hugorageki;He/Him;None;None;1;red;coral;0;1626786241;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68wk95l8;primepal;;None;None;1;red;red;0;1440253182;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8e6qy1pj;baysee;;None;None;1;green;mint;0;1644844473;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j9rgyevj;Familybandit;She/Her;None;None;1;azure;azure;0;1640214643;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
qjn1w248;Flaberghost;;None;None;1;purple;purple;0;1507594636;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7j4kg5dx;pasqualef2a;;None;None;1;fuchsia;fuchsia;0;1558346691;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j96e30rj;kkvplayz;;None;None;1;pink;pink;0;1621016316;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8r2dwnqx;Tree9542;;None;None;1;green;mint;0;1639676689;False;0;0;0;0;False;False;False;False;5;0;5;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;2;0;2;0;0;3
kjpolzk8;btilcx;;None;None;1;azure;azure;0;1485901907;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86vd4o0j;HolyRetr0;He/Him;None;None;1;blue;purple;0;1596285560;False;0;0;0;0;False;False;False;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
