name;Platforms;URL;Categories
Ghost Chaser Densei;Super Nintendo;https://www.speedrun.com/ghost_chaser_densei;2 Player mode
Ghost Hunters Corp;PC;https://www.speedrun.com/ghc;"Duo; Trio; Quartet; Duo; Trio; Quartet; Quintet; Hexad"
Ghost of Tsushima: Legends;"PlayStation 4; PlayStation 4 Pro; PlayStation 5; PS5 for backward compatible games";https://www.speedrun.com/ghost_of_tsushima_legends;"""Co-op; Full Story,  co-op; Legacy co-op; Full Story,  Legacy co-op"""
Ghostbusters (2016);"PlayStation 4; Xbox One; PC";https://www.speedrun.com/ghostbusters_2016;"2Players Any%; 3Players Any%; 4Players Any%"
Ghostbusters: The Video Game;"Nintendo DS; PlayStation 2; PlayStation 3; PlayStation Portable; Xbox 360; PC; Wii";https://www.speedrun.com/ghostbusters_the_video_game;Co-op (Wii)
Ghosts 'n Goblins Resurrection;"PC; Switch";https://www.speedrun.com/gngr;Co-op
Ghoul Patrol;Super Nintendo;https://www.speedrun.com/ghoul_patrol;Any% 2p
Ghouls 'n Ghosts;"Wii Virtual Console; Sega Genesis; Sega Saturn; Arcade; PlayStation 2; PlayStation; PlayStation 3; PlayStation Portable; Sega Master System; PlayStation 4; Xbox One; TurboGrafx-16/PC Engine; Switch; Xbox Series X; Xbox Series S";https://www.speedrun.com/ghouls_n_ghosts;Any% 2 Players 1 Controller (MegaDrive)
Giga Wing;"Dreamcast; Arcade; Xbox; PlayStation 4; Switch; MiSTer";https://www.speedrun.com/giga_wing;"Any% Co-Op 2 Players; 1 CC Co-Op 2 Players"
Giga Wing 2;"Dreamcast; Arcade; MiSTer";https://www.speedrun.com/giga_wing_2;"Arcade 2 Players; Dreamcast 2 Players; Dreamcast 3 Players; Dreamcast 4 Players"
Glitch Runner: Endless Parkour;"PlayStation 4; Xbox One; PC; Android; iOS; Switch";https://www.speedrun.com/glitch_runner_endless_parkour;"250 points; 500 points; 1000 points; 2500 points; 5000 points; 10000 points; 25000 points; 50000 points; Max points"
Go Go Golf;PlayStation 2;https://www.speedrun.com/go_go_golf;"2 Players; 3 Players; 4 Players"
Go Vacation;"Wii U; Wii; Switch";https://www.speedrun.com/go_vacation;"All Chests; All Photo Locations"
God Eater 3;"PlayStation; PlayStation 4; PC; Switch; PlayStation 5";https://www.speedrun.com/god_eater_3;"Any%; NG+"
God Eater Resurrection;"PlayStation Vita; PlayStation 4; PC";https://www.speedrun.com/god_eater_resurrection;"1st Ending; 2nd Ending; 3rd Ending"
God Mode;"PlayStation 3; Xbox 360; PC";https://www.speedrun.com/god_mode;"Any% Co-Op Bronze; Any% Co-Op Silver; Any% Co-Op Gold; Any% Co-Op Platinum; Any% Co-Op Bronze All Oaths; Any% Co-Op Silver All Oaths; Any% Co-Op Gold All Oaths; Any% Co-Op Platinum All Oaths; Any% Co-Op Bronze; Any% Co-Op Silver; Any% Co-Op Gold; Any% Co-Op Platinum; Any% Co-Op Bronze All Oaths; Any% Co-Op Silver All Oaths; Any% Co-Op Gold All Oaths; Any% Co-Op Platinum All Oaths"
God's Trigger;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/godstrigger;"Any% Co-op No OOB; All Kills Co-op; Any% Co-op; Arcade Co-op; Any% Co-op No OOB"
Godfall;"PC; PlayStation 5";https://www.speedrun.com/godfall;"Any% (Glitchless); Easy; Normal; Any% (Freestyle); Hard; Tower of Trials (Normal); Tower of Trials (Hard); Ascended Tower of Trials (Normal); Ascended Tower of Trials (Hard)"
Goime 500;Web;https://www.speedrun.com/twow;100% TAS
Golden Axe;"Wii Virtual Console; Sega Genesis; Dreamcast; PlayStation 2; PlayStation 3; Xbox 360; PC; Sega CD";https://www.speedrun.com/golden_axe;Co op
Golden Axe (Arcade);"Arcade; PlayStation 3; Xbox 360; Wii";https://www.speedrun.com/golden_axe_arcade;Coop
Golden Axe II;"Sega Genesis; PlayStation 3; Xbox 360; PC; Wii";https://www.speedrun.com/golden_axe_ii;2P Play
Golden Axe III;"Wii Virtual Console; Sega Genesis; PlayStation 2; Xbox 360";https://www.speedrun.com/golden_axe_iii;Co-op
Golden Axe: The Revenge of Death Adder;Arcade;https://www.speedrun.com/golden_axe_the_revenge_of_death_adder;"Any%; 1CC; Deathless & Magicless"
Golf Around!;;https://www.speedrun.com/golf_around;All Maps Village-Cyberpunk Multiplayer
Golf Daisuki! O.B. Club;Super Nintendo;https://www.speedrun.com/gdobc;All Courses - Team Play
Golf It!;PC;https://www.speedrun.com/golf_it;"Grassland; Winterland; Mines; Graveyard; Pirates Cove; Jade Temple; VR Classic; Co-Op; All Maps (100%)"
GommeHD.net;"PC; Macintosh; Linux";https://www.speedrun.com/gommehdnet;"Skywars; BedWars; JumpLeague; Cookies; SurvivalGames; Clanwar; Old Runs"
GONNER 2;PC;https://www.speedrun.com/gonner_2;Standard multiplayer
Good Job!;Switch;https://www.speedrun.com/good_job;"New Game Any%; Any% No Item Travel; Any% Damageless; NG+ Any%; New Game 100%; New Game Any% Damageless; Any% Unrestricted"
Goof Troop;Super Nintendo;https://www.speedrun.com/goof_troop;"Co-op; Co-op"
Google Doodles 30th Anniversary of PAC-MAN;"PC; Android; Web; Macintosh";https://www.speedrun.com/googlepacman;"10000 points combined (2P); 25000 points combined (2P); 50000 points combined (2P); 10000 points each (2P); 25000 points each (2P); 50000 points each (2P); High Score (2P)"
Goonya Fighter;"Arcade; PC; Switch; PlayStation 5";https://www.speedrun.com/goonya_fighter;Story Mode - Pair
Gotcha Force;"GameCube; Wii";https://www.speedrun.com/gotcha;"Challenge Mode Normal 2 Player; Challenge Mode Tuff 2 Player; Challenge Mode Insane 2 Player"
Gran Turismo 4;PlayStation 2;https://www.speedrun.com/gt4;100%
Granblue Fantasy;"PC; Android; iOS";https://www.speedrun.com/granblue_fantasy;"Normal; Hard; Impossible"
Granblue Fantasy Versus;"PlayStation 4; PC; PlayStation 4 Pro";https://www.speedrun.com/gbvs;RPG Mode Co-op
Grand Theft Auto Category Extensions;"Dreamcast; Game Boy Color; Game Boy Advance; PlayStation 2; PlayStation; PlayStation 3; PlayStation Portable; Xbox 360; Xbox; PlayStation Vita; PlayStation 4; Xbox One; PC; Android; iOS; Playstation TV; Game Boy Player; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/gtamemes;Online
Grand Theft Auto IV;"PlayStation 3; Xbox 360; Xbox One; PC";https://www.speedrun.com/gtaiv;Completion Time
Grand Theft Auto Online;"PlayStation 3; Xbox 360; PlayStation 4; Xbox One; PC";https://www.speedrun.com/gtao;"Original Heists; Doomsday Heist; Beat Mission Coop; Diamond Casino Heist; Cayo Perico Heist; Contracts; All Original Survivals; All Casino Missions; All Superyacht Life Missions"
Grandma's Horror House;"Xbox; PlayStation 4; Android; iOS; Switch";https://www.speedrun.com/grandmas_horror_house;"any% - two players glitchless; any% - three players glitchless"
Granny Simulator;PC;https://www.speedrun.com/granny_simulator;"Any% 2 Player; Any% 2 Player; Any% 2-8 Player; Any% 2-8 Player; Any% Keyless; Any% Jumpless; Any% Flawless; Any% Mastery"
Green Lantern: Rise of the Manhunters;"PlayStation 3; Xbox 360";https://www.speedrun.com/green_lantern_rise_of_the_manhunters;Story Co-op
Grid Runners;"Xbox; PlayStation 4; Xbox One; PC; Android; iOS; Macintosh; Switch; PlayStation 5";https://www.speedrun.com/grid_runners;"Iron Course (Post-Patch); Gold Course; Emerald Course; Diamond Course (Post-Patch); All Courses (Post-Patch); All Secret Costumes; Iron Course (Pre-Patch); Diamond Course (pre-patch); All Courses (Pre-Patch)"
Grid Runners Pro;"PlayStation 4; Xbox One; PC; Android; iOS; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/grid_runners_pro;"City Course; Dungeon Course; Mesa Course; Flower Forest Course; Gameshow Course; Master Course; All Championship Courses (Any Order); 100% Completion; All Wacky Tiles; All Costumes; All Special Items"
Grief Syndrome;PC;https://www.speedrun.com/grief_syndrome;"2 Player Any%; 2 Player 100%; 3 Player Any%; 3 Player 100%"
Growl;Arcade;https://www.speedrun.com/growl;Co-op Any%
GTFO;PC;https://www.speedrun.com/gtfo;"Rundown 6; Rundown 5; Rundown 4; Rundown 3; Rundown 2; Rundown 1"
Guacamelee! 2;"PlayStation 4; PC; Switch";https://www.speedrun.com/guac2;"Any%; Glitchless Any%; 100%; Pre-Made Saves"
Guerrilla War;Nintendo Entertainment System;https://www.speedrun.com/gwar;Any% (2 Player)
Guiding Light;PC;https://www.speedrun.com/guiding_light;Any% Co-op
Guild Wars 2;PC;https://www.speedrun.com/gw2;"Raids; Strike Missions; Fractals of the Mist; SAB; Nightmare CM; Shattered Observatory CM; Sunqua Peak CM; Old Fractals; FC Test"
Guild Wars 2 Dungeons;PC;https://www.speedrun.com/gw2d;"Ascalonian Catacombs; Caudecus Manor; Twilight Arbor; Sorrows Embrace; Citadel of Flame; Honor of the Waves; Crucible of Eternity; Arah"
Guilty Gear Isuka;"Arcade; PlayStation 2; Xbox; PC";https://www.speedrun.com/ggi;GG Boost
Guilty Party;"Wii U; Wii";https://www.speedrun.com/guilty_party;"Any%; Prolouge; Dickens Manner; Train; Aquarium; Ship; Opera House; Zepplin; The Finale"
Guitar Hero 5;"PlayStation 2; PlayStation 3; Xbox 360; Wii";https://www.speedrun.com/gh5;"Career - Any%; Career - 100%"
Guitar Hero III: Legends of Rock;"PlayStation 2; PlayStation 3; Xbox 360; PC; Wii";https://www.speedrun.com/gh3;"Co-Op Career  - Any% (Easy/Medium); Co-Op Career - Any% (Hard/Expert)"
Guitar Hero World Tour;"PlayStation 2; PlayStation 3; Xbox 360; PC; Wii";https://www.speedrun.com/ghwt;"Career - Band%; Career - 100%"
Guitar Hero: Aerosmith;"PlayStation 2; PlayStation 3; Xbox 360; PC; Wii";https://www.speedrun.com/gha;"Co-Op Career - Any% (Easy/Medium); Co-Op Career - Any% (Hard/Expert)"
Guitar Hero: Smash Hits;"PlayStation 2; PlayStation 3; Xbox 360; Wii";https://www.speedrun.com/ghsh;"Any% Band; FGFC Band"
Guitar Hero: Warriors Of Rock;"PlayStation 3; Xbox 360; Wii";https://www.speedrun.com/guitar_hero_warriors_of_rock;Quest Mode Any% Co-op
Gun Mayhem;Web;https://www.speedrun.com/gun_mayhem;"2P Co-Op; Duck Survival"
Gunbird;"Sega Saturn; Arcade; PlayStation; PC; Switch";https://www.speedrun.com/gunbird;Any% Co-op
Gunbird 2;"Dreamcast; Arcade; PlayStation 2; Android; iOS; Switch";https://www.speedrun.com/gunbird_2;Any% Co-op
Gunblade NY;Arcade;https://www.speedrun.com/gunblade;"Full Game - 2P; Easy Campaign - 2P; Hard Campaign - 2P; Hell Mode - 2P"
Gundam Breaker 3;"PlayStation Vita; PlayStation 4";https://www.speedrun.com/gundam_breaker_3;"Main Story 100% Difficulty -Newtype Multiplayer (2 player); Main Story 100% Difficulty -Casual Multiplayer (2 player); Main Story 100% Difficulty -Standard Multiplayer (2 player); Main Story 100% Difficulty -Hardcore Multiplayer (2 player); Main Story 100% Difficulty -Extreme Multiplayer (2 player)"
Gundam Versus;PlayStation 4;https://www.speedrun.com/gundam_versus;Ultimate Battle (Co-Op)
Gunfire Reborn;PC;https://www.speedrun.com/gunfire_reborn;"Co-op; Co-op Pre-1.0"
GunForce;"Super Nintendo; Arcade";https://www.speedrun.com/gunforce;"SNES Any% Co-op; Arcade Any% Co-op"
GunForce 2;Arcade;https://www.speedrun.com/gunforce_2;Co-op clear
"""Guns";" Gore & Cannoli""";"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/ggc, Normal Any% co-op
"""Guns";" Gore and Cannoli 2""";"PlayStation 4; Xbox One; PC";"https://www.speedrun.com/guns_gore_and_cannoli_2, Co-op ; Easy Any%"
Gunstar Heroes;"Wii Virtual Console; Sega Genesis; Nintendo 3DS; PlayStation 2; PlayStation 3; Xbox 360; PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/gheroes;"Any% Co-op; 1-roll Co-op"
Guwange;"Arcade; Xbox 360; PC";https://www.speedrun.com/guwange;2 Player Co-Op
Half Dead;PC;https://www.speedrun.com/half_dead;"Easy; Medium; Hard"
Half Dead 2;PC;https://www.speedrun.com/half_dead_2;Multiplayer
Half-Life;"PlayStation 2; PC; Macintosh; Linux";https://www.speedrun.com/hl1;WON
Half-Life Category Extensions;"PlayStation 2; PC";https://www.speedrun.com/hl1ce;"Relay%; Relay% 2-player"
Half-Life: Decay;"PlayStation 2; PC";https://www.speedrun.com/decay;"SS; SS (No Changebug); Any%; Any% (No Changebug); SS (No Spawn Warps); SS (Glitchless); Glitchless"
Halo 2 Category Extensions;"Xbox 360; Xbox; Xbox One; PC";https://www.speedrun.com/halo_2_category_extensions;"Chief's Journey; Arbiter's Journey"
Halo 3: ODST Category Extensions;"Xbox 360; Xbox One; PC";https://www.speedrun.com/halo_3_odst_category_extensions;"Full Game - Other; Main Missions"
Halo 4 Category Extensions;"Xbox 360; Xbox One; PC";https://www.speedrun.com/h4ce;"Spartan Ops Episode Runs; Easy Co-op; Legendary Co-op"
Halo Wars;"Xbox 360; Xbox One; PC";https://www.speedrun.com/halowars;"Any% (Co-Op); Any% (Co-Op); Any% (Co-Op Legendary)"
Halo Wars 2;"Xbox One; PC";https://www.speedrun.com/halowars2;"Any% Co-op; Any% Co-op"
Hammerwatch;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/hammerwatch;"Any% Co-op; 100% Co-op; Temple of the Sun Any% Co-op"
Hanabi;"Web; Tabletop";https://www.speedrun.com/hanabi;"2-Player; 3-Player; 4-Player; 5-Player; 6-Player; Gauntlets; Unofficial variants"
Hand Simulator;PC;https://www.speedrun.com/hand_simulator;Bomb
Handy Dandy;PC;https://www.speedrun.com/handy_dandy;"Any%; 100%; Bonus%"
Handy Harry's Haunted House Services;PC;https://www.speedrun.com/handy_harrys_haunted_house_services;Any%
Happy Feet;"GameCube; PlayStation 2; PC; Wii";https://www.speedrun.com/happy_feet;Family Mode%
Happy Feet 2 (Console);"PlayStation 3; Xbox 360; Wii";https://www.speedrun.com/happy_feet_2;Any% Co-Op
Hard Corps: Uprising;"PlayStation 3; Xbox 360; Xbox One; Xbox Series X";https://www.speedrun.com/hcu;"Arcade [Co-op Gun]; Rising [Co-op Mix]; Rising [Co-op Gun]; Rising [Co-op Sayuri]"
Harms Way;"Xbox 360; Xbox One; Xbox Series X; Xbox Series S";https://www.speedrun.com/harms_way;Co-Op Campaign
Harry Potter and the Goblet of Fire;"GameCube; PlayStation 2; Xbox; PC";https://www.speedrun.com/hp4;"Any%; 100%; All Shields"
Hasbro Family Game Night 3;"Wii U; PlayStation 3; Xbox 360; Wii";https://www.speedrun.com/hfgn3;"All Games (Multiplayer); Clue; Game of life"
Haven;"PlayStation 4; Xbox One; PC; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/haven;Any% Co-op
HAZE;PlayStation 3;https://www.speedrun.com/haze;"Easy; Extra Hard; Poser%"
Head Boxing ;"Android; iOS; Macintosh";https://www.speedrun.com/boxing;2 player win
Heave Ho;"PC; Macintosh; Switch";https://www.speedrun.com/heaveho;"Co-op; Co-op 100%"
Heavenly Bodies;"PlayStation 4; PC; PlayStation 5";https://www.speedrun.com/heavenly_bodies;"Any% Co-op; Any% Co-op"
Hell's Kitchen;"Nintendo DS; PC; Wii";https://www.speedrun.com/hells_kitchen;PC/Wii
Hello Kitty and Sanrio Friends Racing;PC;https://www.speedrun.com/hkasfr;All Tours (Multiplayer)
Hello Kitty's Cube Frenzy;PlayStation;https://www.speedrun.com/hello_kittys_cube_frenzy;PS normal 2player
Herc's Adventures;"Sega Saturn; PlayStation; PlayStation 3; Playstation TV";https://www.speedrun.com/hercs_adventures;Any% No OoB Coop
Hero Siege;PC;https://www.speedrun.com/hero_siege;Any% Coop
Heroes of the Storm;"PC; Macintosh";https://www.speedrun.com/heroes_of_the_storm;"""(Legacy/Obsolete) Heroic Escape from Braxis; (Legacy/Obsolete,  Pre-Patch 2.41.0) 5v5 Versus ai"""
Heroes of Umbra;"PC; Android";https://www.speedrun.com/heroes_of_umbra;"Glitch less normal mode multiplayer; Glitch less rebirth mode multiplayer; Any% normal mode multiplayer; Any% rebirth mode multiplayer"
Hexen II;"PC; Macintosh";https://www.speedrun.com/hexen_ii;2-player co-op
Hexen II: Portal of Praevus;PC;https://www.speedrun.com/hexen_ii_pop;2-player co-op
Hexen: Beyond Heretic;"Nintendo 64; Sega Saturn; PlayStation; PC; MS-DOS";https://www.speedrun.com/hexen_beyond_heretic;Co-Op
Hidden & Dangerous;"Dreamcast; PlayStation; PC";https://www.speedrun.com/hidden_and_dangerous;"Easy Co-Op; Hard Co-Op; Any% Co-Op; Hard Co-Op"
Hitman: Sniper Assassin;"PlayStation 4; Xbox One; PC; Google Stadia; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/hitman_sniper_assassin;"All Kills SA Co-Op; All Kills Any% Co-Op"
Hive Minigames;"PlayStation 4; Xbox One; PC; Android; iOS; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/hive;"SkyWars; Treasure Wars; Survival Games; Win Streaks; All Games"
Hive Minigames Category Extensions;"PlayStation 4; Xbox One; PC; Android; iOS; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/hivece;"SkyWars; Treasure Wars; Survival Games"
Homecoming: City of Heroes;"PC; Macintosh; Linux";https://www.speedrun.com/city_of_heroes;"Max Level; Task Force Commander; Any; Duo; 3-4; 5-6; 7-8"
Homecoming: City of Heroes Incarnate Trials;"PC; Macintosh; Linux";https://www.speedrun.com/homecoming_city_of_heroes_incarnate_trials;"Duo; Trio"
Hook (Arcade);Arcade;https://www.speedrun.com/hook_arcade;"Any%; Default"
Horizon Chase Turbo;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/horizon_chase_turbo;"Tournament; World Tour; Long Endurance; Rookie Series; Summer Vibes"
Hot Brass;PC;https://www.speedrun.com/hot_brass;"Any%; 100%; Realistic; Hardcore; Taser Only; Any%; 100%; Realistic; Hardcore; Taser Only"
Hot Wheels: Turbo Racing;"Nintendo 64; PlayStation 2; PlayStation";https://www.speedrun.com/hot_wheels_turbo_racing;All Cups
Hotline Miami;"PlayStation 3; PlayStation Vita; PlayStation 4; Xbox One; PC; Android; Switch";https://www.speedrun.com/hotline_miami;Co-OP
Hotshot Racing;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/hotshotracing;Multiplayer (Co-op) 2-8 Players
Hover;PC;https://www.speedrun.com/hover_rog;"Any% Co-Op (1.7.2); Any% Co-Op (DarkGamer Edition)"
How to Survive;PC;https://www.speedrun.com/how_to_survive;"classic%; ironman%"
Hoyle Majestic Chess;PC;https://www.speedrun.com/majesticchess;Any% Adventure Mode
Human: Fall Flat;"PlayStation 4; Xbox One; PC; Android; iOS; Macintosh; Linux; Switch; Google Stadia";https://www.speedrun.com/hff;"Aztec%; Dark%; Steam%; Any%; Checkpoint Aztec%; Checkpoint Dark%; Checkpoint Steam%; Checkpoint%; Aztec% Team Fling"
Human: Fall Flat Category Extensions;"PlayStation 4; Xbox One; PC; Android; iOS; Linux; Switch";https://www.speedrun.com/hffce;Achievement%
Hunter: The Reckoning;"GameCube; Xbox";https://www.speedrun.com/hunter_the_reckoning;Co-op
HYPERCHARGE: Unboxed;"Xbox One; PC; Switch";https://www.speedrun.com/hypercharge_unboxed;"Casual 2P; Regular 2P; Expert 2P; Nightmare 2P; Casual 3P; Regular 3P; Exprert 3P; Nightmare 3P; Casual 4P; Regular 4P; Expert 4P; Nightmare 4P"
Hypixel Arcade Games;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_ag;"Capture the Wool - Win; Capture the Wool - Extra Categories; Creeper Attack; Ender Spleef; Football; Galaxy Wars; Hide and Seek; Hypixel Says; Mini Walls; Zombies; Zombies - Extra Categories; Creeper Attack: Most Waves"
Hypixel BedWars;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_bw;"Doubles Win; 3v3v3v3 Win; 4v4v4v4 Win; 4v4 Win; Dream; Castle; Challenges; Perfect Game; Destroy a Bed; Destroy All Beds; Bed Destroyed; Kills; Most Kills; Dream Ultimate Archives"
Hypixel Category Extensions;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_ce;"Achievements; BedWars CE; Blitz SG; CvC - Defusal; CvC - TDM; SkyWars CE; Speed UHC; Smash Heroes; TNT Games; UHC Champions"
Hypixel Classic Games;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_cg;"Quakecraft; The Walls; Paintball Warfare; Arena Brawl; VampireZ"
Hypixel Duels;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_duels;"Boxing; Blitz; Bridge; Bridge - CTF; Bow; Bow Spleef; Classic; Combo; Mega Walls; No Debuff; OP; SkyWars; Sumo; UHC; Bow [Pre-Update]; Bridge [Pre-Update]; Classic [FNS]; SkyWars [Grenade Kit]"
Hypixel Party Games;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_pg;"Finish; Place in All Minigames; 25 Stars; 50 stars; 100 stars; 200 stars"
Hypixel Seasonal Games;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_sg;Bedwars
Hypixel SkyBlock;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_sb;"All Unlocks; Dungeons"
Hypixel SkyClash;"PC; Macintosh";https://www.speedrun.com/hypixel_sc;Doubles Win
Hypixel SkyWars;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_sw;"Doubles - Normal; Doubles - Insane; Mega; Doubles - Laboratory"
Hypixel SMP;"PC; Macintosh; Linux";https://www.speedrun.com/hypixel_smp;"Any% Glitchless; Amplified Any% Glitchless"
