name;platforms;url;categories FG;levels;categories IL;total
Tetris Blast;Game Boy Color, Game Boy Advance, Game Boy Player, Super Game Boy 2, Game Boy;https://www.speedrun.com/tetris_blast;1;0;0; 
Tetris DS;Nintendo DS;https://www.speedrun.com/tetris_ds;1;0;0; 
Tetris DX;Game Boy Color, Game Boy Advance, Super Game Boy, Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/tetris_dx;3;0;0; 
Tetris Effect: Connected;PlayStation 4, Xbox One, PC, Switch, Xbox Series X, Xbox Series S;https://www.speedrun.com/tetriseffect;3;5;5; 
Tetris Elements;PC;https://www.speedrun.com/tetriselements;12;0;0; 
Tetris Evolution;Xbox 360;https://www.speedrun.com/tetris_evolution;3;0;0; 
Tetris Friends;PC;https://www.speedrun.com/tetris_friends;2;0;0; 
Tetris M1ND BEND3RS (Original Version / 2021 Version);Web;https://www.speedrun.com/tetris_m1nd_bend3rs;2;0;0; 
Tetris N-Blox;Web;https://www.speedrun.com/tetris_n_blox;2;0;0; 
Tetris Online Poland / Japan;PC, Web;https://www.speedrun.com/tetris_online_poland_japan;11;0;0; 
Tetris Party Deluxe (Nintendo DS);Nintendo DS;https://www.speedrun.com/tetris_party_deluxe_nintendo_ds;14;0;0; 
Tetris Party Deluxe (Nintendo Wii);Wii U, Wii;https://www.speedrun.com/tetris_party_deluxe_nintendo_wii;19;1;10; 
Tetris Plus;Sega Saturn, Game Boy Color, Arcade, PlayStation 2, PlayStation;https://www.speedrun.com/tetris_plus;2;0;0; 
Tetris Plus 2;Arcade;https://www.speedrun.com/tetris_plus_2;2;0;0; 
Tetris Tale (Scratch);Web;https://www.speedrun.com/scratch_tetris_tale;3;0;0; 
Tetris The Grand Master;Arcade;https://www.speedrun.com/tgm;3;0;0; 
Tetris The Grand Master 3: Terror-Instinct;Arcade;https://www.speedrun.com/tgm3;20;13;52; 
Tetris Ultimate;Nintendo 3DS, PlayStation Vita, PlayStation 4, Xbox One, PC, New Nintendo 3DS;https://www.speedrun.com/tetris_ultimate;5;0;0; 
Tetris with Cardcaptor Sakura Eternal Heart;PlayStation 2, PlayStation, PlayStation Portable, MiSTer;https://www.speedrun.com/ccs_tetris;4;0;0; 
Tetris Worlds;GameCube, Game Boy Advance, PlayStation 2, Xbox, PC;https://www.speedrun.com/tetris_worlds;10;0;0; 
Tetris'D;PC;https://www.speedrun.com/tetrisd;4;0;0; 
Tetris: The Absolute - The Grand Master 2;Arcade;https://www.speedrun.com/tgm2;6;10;10; 
Tetris: The Absolute - The Grand Master 2 PLUS;Arcade;https://www.speedrun.com/tap;3;0;0; 
Tetrisphere;Nintendo 64;https://www.speedrun.com/tetrisphere;24;4;80; 
Tetrobot and Co.;Wii U, PC, Android, iOS, Macintosh, Linux;https://www.speedrun.com/tetrobot_and_co;4;0;0; 
Tetsuwan Atom;Super Nintendo;https://www.speedrun.com/tetsuwan;1;0;0; 
Tetsuwan Atom (NES);Nintendo Entertainment System;https://www.speedrun.com/tetsuwannes;1;0;0; 
Tex Murphy: Overseer;PC;https://www.speedrun.com/overseer;2;8;16; 
Texas Butcher;PC;https://www.speedrun.com/texas_butcher;1;0;0; 
Texas Hold 'em;Xbox 360;https://www.speedrun.com/the;1;0;0; 
Texas Hold 'Em Poker;Game Boy Advance, Nintendo DS, Game Boy Player;https://www.speedrun.com/t;1;0;0; 
Texmaster;PC;https://www.speedrun.com/texmaster;8;0;0; 
TexorTee;PC;https://www.speedrun.com/texortee;4;4;16; 
Thalamus;PC;https://www.speedrun.com/thalamus;0;1;1; 
Tharsis;PC, Macintosh;https://www.speedrun.com/tharsis;3;0;0; 
That crazy game with explosions and time;PC;https://www.speedrun.com/that_crazy_game_with_explosions_and_time;2;0;0; 
That Flipping Mountain;PC;https://www.speedrun.com/that_flipping_mountain;2;0;0; 
That Level Again;Android, iOS;https://www.speedrun.com/that_level_again;8;0;0; 
That Level Again 2;Android, iOS;https://www.speedrun.com/that_level_again_2;7;0;0; 
That Level Again 3;Android, iOS;https://www.speedrun.com/that_level_again_3;5;0;0; 
That Level Again 4;Android, iOS;https://www.speedrun.com/that_level_again_4;1;1;0; 
THAT POKEYMAN THING YOUR GRANDKIDS ARE INTO;;https://www.speedrun.com/_that_pokeyman_thing_your_grandkids_are_into;11;0;0; 
That's So Raven;Game Boy Advance;https://www.speedrun.com/thats_so_raven;2;0;0; 
That's so Raven 2: Supernatural Style;Game Boy Advance;https://www.speedrun.com/thats_so_raven_2_supernatural_style;1;0;0; 
The * BishiBashi;Arcade;https://www.speedrun.com/thebishibashi;2;30;135; 
The 11th Hour;PC, MS-DOS, Macintosh, Linux;https://www.speedrun.com/t11h;8;0;0; 
The 13th Doll;PC;https://www.speedrun.com/t13d;2;0;0; 
The 1545;;https://www.speedrun.com/1545;6;0;0; 
The 25th Ward: The Silver Case;PlayStation 4, PC;https://www.speedrun.com/25thward;4;0;0; 
The 3rd Birthday;PlayStation Portable;https://www.speedrun.com/the_3rd_birthday;6;0;0; 
The 72-Second Experiment;PC;https://www.speedrun.com/t72se;1;7;7; 
The 7th Guest;PC, Android, iOS, Macintosh;https://www.speedrun.com/t7g;5;4;4; 
The 7th Saga;Super Nintendo;https://www.speedrun.com/t7s;4;0;0; 
The Academy: The First Riddle;PC;https://www.speedrun.com/the_academy_the_first_riddle;1;0;0; 
The Activision Decathlon;Atari 2600;https://www.speedrun.com/the_activision_decathlon;11;0;0; 
The Addams Family (GB);Super Game Boy, Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/tafgb;2;0;0; 
The Addams Family (NES);Nintendo Entertainment System;https://www.speedrun.com/addamsfamily;2;0;0; 
The Addams Family (SMS);Sega Master System, Sega Game Gear;https://www.speedrun.com/the_addams_family_sms;2;0;0; 
The Addams Family (SNES);Super Nintendo;https://www.speedrun.com/the_addams_family_snes;2;0;0; 
The Addams Family (TG CD);TurboGrafx-16/PC Engine;https://www.speedrun.com/the_addams_family_tg_cd;1;0;0; 
The Addams Family: Pugsley's Scavenger Hunt (GB);Game Boy Color, Game Boy Advance, Super Game Boy, Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/afpshgb;1;0;0; 
The Addams Family: Pugsley's Scavenger Hunt (NES);Nintendo Entertainment System;https://www.speedrun.com/the_addams_family_pugsleys_scavenger_hunt_nes;1;0;0; 
The Addams Family: Pugsley's Scavenger Hunt(SNES);Super Nintendo;https://www.speedrun.com/the_addams_family_pugsleys_scavenger_hunt;1;0;0; 
The Adventure of DanceMan;Web;https://www.speedrun.com/the_adventure_of_danceman;1;3;0; 
The Adventure of Jigglyblan: Path of Kirieshki;PC;https://www.speedrun.com/the_adventure_of_jigglyblan_path_of_kirieshki;1;0;0; 
The Adventure of Little Ralph;PlayStation 2, PlayStation, PlayStation Vita, Playstation TV, PSN Download;https://www.speedrun.com/the_adventure_of_little_ralph;2;0;0; 
The Adventure of Tipi: The Legend of Meda;PC, MS-DOS;https://www.speedrun.com/the_adventure_of_tipi_the_legend_of_meda;1;0;0; 
The Adventure Pals;PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/tapals;18;32;96; 
The Adventures of 00 Dilly;PlayStation 4, Xbox One, PC, Switch, Xbox One X, PlayStation 4 Pro, Xbox One S, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_adventures_of_00_dilly;2;15;15; 
The Adventures of Batman and Robin;Super Nintendo;https://www.speedrun.com/the_adventures_of_batman_and_robin;1;0;0; 
The Adventures of Batman and Robin (Genesis);Sega Genesis;https://www.speedrun.com/taobar_genesis;2;0;0; 
The Adventures of Bayou Billy;Nintendo Entertainment System, Wii U Virtual Console;https://www.speedrun.com/bayou;2;0;0; 
The Adventures of Bertram Fiddle 1: A Dreadly Business;PC, Switch;https://www.speedrun.com/httpswww.bertramfiddle.com;2;0;0; 
The Adventures of Bertram Fiddle 2: A Bleaker Predicklement;PC, Switch;https://www.speedrun.com/the_adventures_of_bertram_fiddle_2_a_bleaker_predicklement;2;0;0; 
The Adventures of Bouapha: Spooky Castle;PC;https://www.speedrun.com/the_adventures_of_bouapha_spooky_castle;2;0;0; 
The Adventures of Buratino;ZX Spectrum;https://www.speedrun.com/the_adventures_of_buratino;4;0;0; 
The Adventures of Captain Comic (DOS);MS-DOS;https://www.speedrun.com/captaincomicdos;1;0;0; 
The Adventures of Captain Comic (NES);Nintendo Entertainment System;https://www.speedrun.com/captain_comic_nes;1;0;0; 
The Adventures of Catto Boi;PC;https://www.speedrun.com/the_adventures_of_catto_boi;1;3;3; 
The Adventures of Clive McMulligan on Planet Zeta Four;;https://www.speedrun.com/the_adventures_of_clive_mcmulligan_on_planet_zeta_four;2;0;0; 
The Adventures of Cookie & Cream;PlayStation 2, PlayStation 3;https://www.speedrun.com/taocac;4;9;90; 
The Adventures of Darwin;;https://www.speedrun.com/theadventuresofdarwin;3;0;0; 
The Adventures of Down Under Dan;MS-DOS;https://www.speedrun.com/the_adventures_of_down_under_dan;3;4;0; 
The Adventures of Dr Franken;;https://www.speedrun.com/the_adventures_of_dr_franken;1;0;0; 
The Adventures of Elena Temple;Xbox One, PC, Switch;https://www.speedrun.com/the_adventures_of_elena_temple;6;3;18; 
The Adventures of Gilligan's Island;Nintendo Entertainment System;https://www.speedrun.com/the_adventures_of_gilligans_island;1;0;0; 
The Adventures of Harvey Tumblestump Episode 1:The Cave of Stuff;;https://www.speedrun.com/the_adventures_of_harvey_tumblestump_episode_1the_cave_of_stuff;1;0;0; 
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion;GameCube, PlayStation 2, Wii, backwards-compatible PlayStation 3;https://www.speedrun.com/jnjf;2;13;39; 
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion GBA;Game Boy Advance, Nintendo DS, Game Boy Player, Game Boy Interface;https://www.speedrun.com/jnjfgba;1;12;12; 
The Adventures of Jimmy Neutron: Boy Genius vs. Jimmy Negatron (PC);PC;https://www.speedrun.com/jnvjnpc;3;16;32; 
The Adventures of Kid Danger: Monster Attack!;Web;https://www.speedrun.com/aokdma;1;6;6; 
The Adventures of Lomax;PlayStation 2, PlayStation, PC;https://www.speedrun.com/the_adventures_of_lomax;4;21;42; 
The Adventures of MicroMan Adventure 1: Crazy Computers;;https://www.speedrun.com/microman;5;0;0; 
The Adventures of MicroMan Adventure 2: Savage Stones;;https://www.speedrun.com/microman_2_savage_stones;3;0;0; 
The Adventures Of Mr. Bobley;PC;https://www.speedrun.com/bobley;2;0;0; 
The Adventures of Mr. Fluffykins;PC;https://www.speedrun.com/the_adventures_of_mr._fluffykins;1;0;0; 
The Adventures of Panzer;Nintendo Entertainment System;https://www.speedrun.com/the_adventures_of_panzer;1;0;0; 
The Adventures of Pinocchio;Game Boy;https://www.speedrun.com/advpinocchiogb;2;0;0; 
The Adventures of Rad Gravity;Nintendo Entertainment System;https://www.speedrun.com/the_adventures_of_rad_gravity;4;0;0; 
The Adventures of Robin Hood;MS-DOS, Amiga, Atari ST;https://www.speedrun.com/the_adventures_of_robin_hood;3;0;0; 
The Adventures of Rocky and Bullwinkle and Friends (GB);Game Boy;https://www.speedrun.com/the_adventures_of_rocky_and_bullwinkle_and_friends_gb;1;3;3; 
The Adventures of Rocky and Bullwinkle and Friends (NES);Nintendo Entertainment System;https://www.speedrun.com/rockyandbullwinklenes;1;0;0; 
The Adventures of Rocky and Bullwinkle and Friends (SNES);Super Nintendo;https://www.speedrun.com/rockyandbullwinklesnes;1;0;0; 
The Adventures of Star Saver;Game Boy;https://www.speedrun.com/starsaver;1;0;0; 
The Adventures of the Gummi Bears;Sega Genesis;https://www.speedrun.com/the_adventures_of_the_gummi_bears;2;4;4; 
The Adventures of THE ROCKETEER;Super Nintendo;https://www.speedrun.com/the_rocketeer_sens;1;0;0; 
The Adventures of the Smurfs;Game Boy Color, Super Game Boy 2, Game Boy Interface;https://www.speedrun.com/the_adventures_of_the_smurfs;1;0;0; 
The Adventures of Tintin: The Secret of the Unicorn;Nintendo 3DS, PlayStation 3, Xbox 360, PC, Wii, Android, iOS;https://www.speedrun.com/taot_the_secret_of_the_unicorn;3;0;0; 
The Adventures of Tom Sawyer;Nintendo Entertainment System;https://www.speedrun.com/the_adventures_of_tom_sawyer;2;0;0; 
The Adventures of Willy Beamish;MS-DOS, Sega CD, Amiga, Macintosh;https://www.speedrun.com/the_adventures_of_willy_beamish;3;0;0; 
The Aether;;https://www.speedrun.com/the_aether;2;0;0; 
The Aetherlight: Chronicles of the Resistance;PC, Android, iOS, Macintosh, Linux;https://www.speedrun.com/the_aetherlight_chronicles_of_the_resistance;0;4;16; 
The Age of Decadence;PC;https://www.speedrun.com/aod;2;0;0; 
The Air Dribbling Test;PC;https://www.speedrun.com/tadt;2;0;0; 
THE ALCHEMIST CODE;PC, Android, iOS;https://www.speedrun.com/the_alchemist_code;2;0;0; 
The All New? Punch-Out!!;Nintendo Entertainment System;https://www.speedrun.com/the_all_new_punch_out;1;11;11; 
The Alley;PC;https://www.speedrun.com/the_alley;1;0;0; 
The Alliance Alive;Nintendo 3DS, PlayStation 4, PC, New Nintendo 3DS, Switch;https://www.speedrun.com/the_alliance_alive;4;0;0; 
The Alphabet;PC;https://www.speedrun.com/alphabet;4;0;0; 
The Aly & AJ Adventure;Nintendo DS;https://www.speedrun.com/the_aly_and_aj_adventure;1;0;0; 
The Amazing Race;Wii;https://www.speedrun.com/the_amazing_race;18;0;0; 
The Amazing Shrinking Giraffe;PC;https://www.speedrun.com/the_amazing_shrinking_giraffe;1;0;0; 
The Amazing Spider-Man;Wii U, Nintendo 3DS, PlayStation 3, Xbox 360, PlayStation Vita, PC, Wii;https://www.speedrun.com/asm1;3;0;0; 
The Amazing Spider-Man (Amiga);MS-DOS, Amiga, Commodore 64, Atari ST;https://www.speedrun.com/tasm;2;7;7; 
The Amazing Spider-Man 2;Wii U, PlayStation 3, Xbox 360, PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/asm2;1;14;14; 
The Amazing Spider-Man 2 (GB);Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/asm2gb;1;0;0; 
The Amazing Spider-Man 3:  Invasion of the Spider-Slayers;Game Boy Color, Game Boy Advance, Super Game Boy, Game Boy Player, Super Game Boy 2, Game Boy, Game Boy Interface;https://www.speedrun.com/the_amazing_spider-man_3_invasion_of_the_spider-slayers;1;0;0; 
The Amazing Spider-Man vs. The Kingpin;Sega Genesis, Sega Master System, Sega CD;https://www.speedrun.com/the_amazing_spider-man_vs._the_kingpin;6;0;0; 
The Amazing Spider-Man: Lethal Foes;Super Nintendo;https://www.speedrun.com/asm_lf;2;0;0; 
The Amazing World of Gumball: Blind Fooled;Web;https://www.speedrun.com/blind_fooled;5;33;66; 
The Amazing World of Gumball: Remote Fu;Web;https://www.speedrun.com/remote_fu;6;0;0; 
The Amazing World of Gumball: School House Rush;Web;https://www.speedrun.com/tawogshr;3;3;6; 
The Amazing World of Gumball: The Gumball Games;Web;https://www.speedrun.com/tgg;6;5;15; 
The Amazing World of Gumball: Water Sons;Web;https://www.speedrun.com/watersons;4;30;60; 
The Ambassador: Fractured Timelines;Xbox One, PC, Switch;https://www.speedrun.com/the_ambassador_fractured_timelines;2;0;0; 
The Anacrusis;Xbox One, PC, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_anacrusis;24;0;0; 
The Ancient Labyrinth;PC;https://www.speedrun.com/the_ancient_labyrinth;6;0;0; 
The Ant Bully;GameCube, PlayStation 2, PC, Wii;https://www.speedrun.com/the_ant_bully;2;0;0; 
The Ant Bully (GBA);Game Boy Advance, Nintendo DS, Game Boy Player;https://www.speedrun.com/tab_gba;1;0;0; 
The Apartment;;https://www.speedrun.com/the_apartment;0;0;0; 
The Aquatic Adventure of the Last Human;PC;https://www.speedrun.com/the_aquatic_adventure_of_the_last_human;4;0;0; 
The Arcane Corridor;PC;https://www.speedrun.com/the_arcane_corridor;0;21;168; 
The Arm Wrestling Classic;Nintendo Entertainment System;https://www.speedrun.com/the_arm_wrestling_classic;2;0;0; 
The Arrow of Time;PC;https://www.speedrun.com/the_arrow_of_time;1;0;0; 
The Artful Escape;PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_artful_escape;1;0;0; 
The Artifact;PC;https://www.speedrun.com/the_artifact;1;0;0; 
The Astronaut;PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/the_astronaut;1;13;13; 
The Asylum;PC, Android, iOS;https://www.speedrun.com/the_asylum;5;2;12; 
The Awesome Adventures of Captain Spirit;PlayStation 4, Xbox One, PC;https://www.speedrun.com/the_awesome_adventures_of_captain_spirit;3;0;0; 
The Baby In Yellow;PC, Android, iOS;https://www.speedrun.com/the_baby_in_yellow;35;2;4; 
The Bachelor;Wii U, Nintendo DS, Nintendo 3DS, Wii, New Nintendo 3DS;https://www.speedrun.com/the_bachelor;8;0;0; 
The Backrooms Game;PC;https://www.speedrun.com/the_backrooms_game;3;0;0; 
The Backrooms: Survival;PC;https://www.speedrun.com/the_backrooms_survival;4;0;0; 
The Backyardigans;Nintendo DS, Nintendo 3DS, New Nintendo 3DS, DSi;https://www.speedrun.com/the_backyardigans;3;3;3; 
The Backyardigans Category Extensions;Nintendo DS, Nintendo 3DS, New Nintendo 3DS, DSi;https://www.speedrun.com/the_backyardigans_category_extensions;10;0;0; 
The Backyardigans Mission To Mars;PC, Web;https://www.speedrun.com/the_backyardigans_mission_to_mars;1;0;0; 
The Backyardigans Tale of the Mighty Knights;PC, Web;https://www.speedrun.com/the_backyardigans_tale_of_the_mighty_knights;2;0;0; 
The Backyardigans: Racing Adventure;Web;https://www.speedrun.com/the_backyardigans_racing_adventure;10;0;0; 
The Backyardigans: Super Spy Adventure;PC, Web;https://www.speedrun.com/the_backyardigans_super_spy_adventure;3;0;0; 
The Balcony;PC, Linux;https://www.speedrun.com/the_balcony;2;0;0; 
The Ball;PC;https://www.speedrun.com/the_ball;3;8;16; 
The Bank Heist (Thief DLC);PlayStation 3, Xbox 360, PlayStation 4, Xbox One, PC;https://www.speedrun.com/thi4f_the_bank_heist;5;1;0; 
The Banner Saga;PlayStation 4, Xbox One, PC, Android, iOS, Linux, Switch;https://www.speedrun.com/bannersaga;3;0;0; 
The Banner Saga 2 ;Xbox 360, PlayStation 4, PC, Android, Switch;https://www.speedrun.com/bannersaga2;6;0;0; 
The Banner Saga 3;PlayStation 4, PC, Android, iOS, Switch;https://www.speedrun.com/bannersaga3;6;0;0; 
The Barbie Diaries: High School Mystery (GBA);Game Boy Advance, Game Boy Player, Game Boy Interface;https://www.speedrun.com/the_barbie_diaries_high_school_mystery_gba;1;0;0; 
The Bard's Tale;PlayStation 2, Xbox, PlayStation Vita, PlayStation 4, Xbox One, PC, Android, Linux, Ouya, Switch;https://www.speedrun.com/the_bards_tale;6;14;42; 
The Basketball;PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/thebasketball;8;0;0; 
The Batman Ice Age;PC, Web;https://www.speedrun.com/the_batman_ice_age;1;3;0; 
The Battle Cats;Android, iOS;https://www.speedrun.com/the_battle_cats;88;1;384; 
The Battle Cats POP!;Nintendo 3DS, New Nintendo 3DS, 2DS XL, 2DS;https://www.speedrun.com/tbcp;5;0;0; 
The Battle for Wesnoth;PC, Linux;https://www.speedrun.com/the_battle_for_wesnoth;56;0;0; 
The Battle of Olympus;Nintendo Entertainment System, Game Boy Color;https://www.speedrun.com/the_battle_of_olympus;4;0;0; 
The Battle of Polytopia;PC, Android, iOS;https://www.speedrun.com/the_battle_of_polytopia;128;8;16; 
The Battle of the Pond;PC;https://www.speedrun.com/the_battle_of_the_pond;3;14;14; 
The Battle of YuYu Hakusho: Shitou! Ankoku Bujutsu Kai 120% Full Power;Arcade, PlayStation 2;https://www.speedrun.com/yyh120fp;9;20;40; 
The Beast Inside;PC;https://www.speedrun.com/the_beast_inside;2;0;0; 
The Beast Within: A Gabriel Knight Mystery;PC, MS-DOS, Macintosh;https://www.speedrun.com/gk2_tbw;2;0;0; 
The Beatles Adventures in Pepperland;Nintendo Entertainment System;https://www.speedrun.com/the_beatles_adventures_in_pepperland;10;0;0; 
The Beatles: Rock Band;Wii U, PlayStation 3, Xbox 360, Wii;https://www.speedrun.com/tbrb;6;0;0; 
The Bee Game;Game Boy Advance;https://www.speedrun.com/the_bee_game;2;0;0; 
The Beginner's Guide;PC;https://www.speedrun.com/tbg;1;18;18; 
The Bible Game;Game Boy Advance, PlayStation 2, Xbox;https://www.speedrun.com/the_bible_game;2;0;0; 
The Big Adventure of Owata's Life 2  人生オワタ＼(^o^)／の大冒険２;Web;https://www.speedrun.com/the_big_adventure_of_owatas_life_2__o;4;0;0; 
The Big Journey;PC, Switch;https://www.speedrun.com/tbjcat;20;0;0; 
The Biggest Loser;Wii U, Wii;https://www.speedrun.com/the_biggest_loser;1;4;4; 
The Binding of Isaac: Afterbirth;;https://www.speedrun.com/afterbirth;8;0;0; 
The Binding of Isaac: Afterbirth+;;https://www.speedrun.com/afterbirthplus;16;0;0; 
The Binding of Isaac: Rebirth;Wii U, PlayStation Vita, PlayStation 4, Xbox One, PC, iOS, New Nintendo 3DS, Macintosh, Linux, Switch;https://www.speedrun.com/isaacrebirth;10;0;0; 
The Binding of Isaac: Repentance;PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/repentance;6;0;0; 
The Binding of Isaac: The Wrath of the Lamb;PC, Macintosh, Linux;https://www.speedrun.com/isaac;3;0;0; 
The Birdcage;Android, iOS;https://www.speedrun.com/the_birdcage;12;26;156; 
The Birdcage 2;Android, iOS;https://www.speedrun.com/the_birdcage_2;14;31;217; 
The Bizarre Adventures of Woodruff and the Schnibble;PC;https://www.speedrun.com/the_bizarre_adventures_of_woodruff_and_the_schnibble;1;0;0; 
The Black Bass;Nintendo Entertainment System;https://www.speedrun.com/the_black_bass;1;0;0; 
The Black Cauldron;PC, MS-DOS;https://www.speedrun.com/the_black_cauldron;2;0;0; 
The Black Heart;PC;https://www.speedrun.com/the_black_heart;3;0;0; 
The Blackout Club;PlayStation 4, Xbox One, PC;https://www.speedrun.com/the_blackout_club;1;0;0; 
The Blackwell Legacy;PC, iOS;https://www.speedrun.com/the_blackwell_legacy;1;0;0; 
The Blair Witch Volumes;PC;https://www.speedrun.com/the_blair_witch_volumes;4;0;0; 
The Blind Prophet;PC, Macintosh, Linux;https://www.speedrun.com/the_blind_prophet;1;0;0; 
THE BLOB;PC;https://www.speedrun.com/the_blob;3;11;22; 
The Block Kuzushi;PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/the_block_kuzushi;1;10;10; 
The Blood Typing Game;PC;https://www.speedrun.com/bloodtypinggame;8;0;0; 
The Blue Marlin;Nintendo Entertainment System;https://www.speedrun.com/the_blue_marlin;3;0;0; 
The Blues Brothers (GB);Game Boy Player, Game Boy;https://www.speedrun.com/tbbgb;1;0;0; 
The Blues Brothers (NES);Nintendo Entertainment System;https://www.speedrun.com/tbb;1;0;0; 
The Blues Brothers: Jukebox Adventure;Super Nintendo, Game Boy Color, MS-DOS;https://www.speedrun.com/bbja;4;0;0; 
The Bombing Islands;PlayStation, PSN Download;https://www.speedrun.com/the_bombing_islands;2;0;0; 
The Boogie Man;PC;https://www.speedrun.com/the_boogie_man;10;0;0; 
The Book of Unwritten Tales;PC;https://www.speedrun.com/the_book_of_unwritten_tales;1;0;0; 
The Book of Unwritten Tales: The Critter Chronicles;PC, Macintosh, Linux;https://www.speedrun.com/the_book_of_unwritten_tales_the_critter_chronicles;2;0;0; 
The Boomsday Project;PC, Android, iOS, Macintosh;https://www.speedrun.com/boomsday;1;0;0; 
The Booty Creek Cheek Freak;PC;https://www.speedrun.com/the_booty_creek_cheek_freak;1;0;0; 
The BOSS;PC;https://www.speedrun.com/the_boss;1;0;0; 
The Bounce Arduboy;Arduboy;https://www.speedrun.com/bouncearduboy;2;14;14; 
The Bouncer;PlayStation 2, PlayStation 3;https://www.speedrun.com/the_bouncer;7;0;0; 
The Boxing;PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/the_boxing;2;0;0; 
The Boy and The Golem;;https://www.speedrun.com/the_boy_and_the_golem;1;0;0; 
The Bradwell Conspiracy;PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/thebradwellconspiracy;1;0;0; 
The Brain;PC;https://www.speedrun.com/the_brain;3;0;0; 
The Bridge;PC;https://www.speedrun.com/the_bridge;3;0;0; 
The Broken Land;PC;https://www.speedrun.com/the_broken_land;3;0;0; 
The Bug Butcher;PC;https://www.speedrun.com/the_bug_butcher;3;0;0; 
The Bugs Bunny Birthday Blowout;Nintendo Entertainment System;https://www.speedrun.com/bbbb;1;0;0; 
The Bugs Bunny Crazy Castle;Nintendo Entertainment System, Game Boy Color, Super Game Boy, Super Game Boy 2, Game Boy;https://www.speedrun.com/bugsbunnycrazycastle;2;0;0; 
The Bugs Bunny Crazy Castle 2;Game Boy Color, Super Game Boy, Super Game Boy 2, Game Boy;https://www.speedrun.com/crazycastle2;1;0;0; 
The Building 71 Incident ;PC;https://www.speedrun.com/the_building_71_incident_;3;0;0; 
The Bureau: XCOM Declassified;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/tbxcomd;2;0;0; 
The Burgle Cats;Android, iOS;https://www.speedrun.com/the_burgle_cats;1;0;0; 
The Button Witch;PC;https://www.speedrun.com/the_button_witch;2;0;0; 
The Cabbage Patch Kids: Adventures In The Park;ColecoVision;https://www.speedrun.com/the_cabbage_patch_kids_adventures_in_the_park;3;0;0; 
The California Raisins and The Cereal Factory;MS-DOS, Commodore 64, Apple II;https://www.speedrun.com/the_california_raisins_and_the_cereal_factory;1;8;0; 
The California Raisins: The Grape Escape;Nintendo Entertainment System;https://www.speedrun.com/the_california_raisins_the_grape_escape;2;0;0; 
The Caligula Effect;PlayStation Vita, Playstation TV;https://www.speedrun.com/the_caligula_effect;2;0;0; 
The Caligula Effect 2;PlayStation 4, PC, Switch;https://www.speedrun.com/the_caligula_effect_2;192;0;0; 
The Caligula Effect: Overdose;PlayStation 4, PC, Switch;https://www.speedrun.com/the_caligula_effect_overdose;40;0;0; 
The Call of Karen;PC;https://www.speedrun.com/the_call_of_karen;2;0;0; 
The Capri Connection;PC;https://www.speedrun.com/the_capri_connection;2;0;0; 
The Caregiver | 終焉介護;PC;https://www.speedrun.com/the_caregiver_;2;0;0; 
The Caribbean Sail;PC, Linux;https://www.speedrun.com/the_caribbean_sail;6;0;0; 
The Castle Of Erynion;PC;https://www.speedrun.com/the_castle_of_erynion;8;0;0; 
The Castles of Doctor Creep;Commodore 64;https://www.speedrun.com/the_castles_of_doctor_creep;14;0;0; 
The Cat in the Hat;PlayStation 2, Xbox, PC, backwards-compatible PlayStation 3;https://www.speedrun.com/tcith;12;15;120; 
The Cat in the Hat (GBA);Game Boy Advance, Nintendo DS, Game Boy Player, Game Boy Interface;https://www.speedrun.com/tcithgba;2;0;0; 
The Cat in the Hat (PS1);PlayStation 2, PlayStation, PlayStation 3;https://www.speedrun.com/the_cat_in_the_hat_ps1;1;0;0; 
The Cat Lady;PC;https://www.speedrun.com/the_cat_lady;1;0;0; 
The Cat! Porfirio's Adventure;PC;https://www.speedrun.com/the_cat_porfirios_adventure;1;0;0; 
The Cave;Wii U, PlayStation 3, Xbox 360, Xbox One, PC, Android, iOS, Macintosh, Linux;https://www.speedrun.com/thecave;9;18;0; 
The Chameleon;PC;https://www.speedrun.com/thechameleon;3;0;0; 
The Champions 3D;PC, Macintosh, Linux;https://www.speedrun.com/the_champions_3d;1;0;0; 
